NomVideo	Duree	Interaction2Locuteurs	Interaction3Locuteurs	Interaction4Locuteurs	Interaction4+Locuteurs	InterventionCourte	InterventionLongue	SPonctuel	SLocalise	SPresent	SRegulier	SImportant	DistributionLocuteur	TransitionLocuteur	Parole	Musique	Parole+Musique	Parole+NonMusique	NonParole+Musique	NonParole+NonMusique	VisageNombreMin	VisageNombreMax	NombreTransitionPlan	IntraVariationMoyen
Golf-Nickent5DXHybridReviewGolfVideo119.xml	108	0.0	0.0	0.0	0.0	0.0	96.03	0.0	0.0	0.0	0.0	96.03	100.0	0.0	88.45	82.04	71.83	14.4	10.2	0.97	0	4	6.85871056242	6.22486413847
Deepintosports-DeepIntoSportscom51909PlayoffLetdowns846.xml	92	0.0	0.0	95.85	95.85	0.0	0.0	0.0	0.0	0.0	0.0	90.57	100.0	0.0	95.43	17.93	15.8	78.76	2.14	1.13	1	1	1.18147448015	0.0
JeffBrooks-CarCraftNationalsPickingTheCover914.xml	171	0.0	0.0	99.5	99.5	0.0	0.0	0.0	0.0	0.0	25.27	72.73	100.0	2.05191340925	22.08	66.73	8.09	13.42	58.64	12.31	0	4	10.6015526145	5.92110691631
Golf-FujikuraGolfShafts917.xml	111	0.0	0.0	0.0	0.0	0.0	95.34	0.0	0.0	0.0	0.0	95.34	100.0	0.0	91.19	9.37	8.77	80.74	0.59	7.64	0	7	6.49297946595	7.88551478762
Sgallasch-wwwgmvcomau_GMV659DVD772.xml	98	16.69	0.0	0.0	0.0	19.45	0.0	0.0	0.0	0.0	0.0	36.14	100.0	3.12369845898	9.19	93.16	6.68	1.37	86.49	0.06	0	0	6.24739691795	9.27568007846
Golf-QolfGameHighlight190.xml	64	0.0	0.0	0.0	0.0	0.0	97.13	0.0	0.0	0.0	0.0	97.13	100.0	0.0	85.74	19.84	16.52	68.08	3.33	10.04	0	1	34.1796875	4.52062673798
Thatsportsshow-ThatSportsShowVicariousSportsOfOurWastedYouth520.xml	449	10.31	36.48	0.0	0.0	4.73	26.97	0.0	10.65	0.0	0.0	73.23	100.0	0.744043928354	76.25	34.83	14.15	61.88	20.68	2.5	0	3	1.58729371382	7.53490949963
Golf-TheJestersDavidFehertyGaryMcCordFeatureGolfVideo332.xml	369	5.84	12.15	0.0	0.0	3.61	36.24	0.0	0.0	0.0	0.0	68.3	100.0	0.73442468842	42.34	41.71	13.62	28.12	28.09	29.33	0	0	2.12983159642	6.71927870258
Thatsportsshowhd-ThatSportsShowHDBlazingShootingAndCrossDressing551.xml	234	0.0	0.0	95.5	95.5	2.74	0.0	0.0	0.0	0.0	5.32	92.86	100.0	0.730513551026	93.76	9.32	8.83	84.17	0.48	0.75	0	2	4.01782453065	7.5842464659
Golf-SeniorChampionTourFitnessVideo538.xml	239	0.0	0.0	97.39	97.39	0.0	0.0	0.0	0.0	41.86	0.0	54.34	100.0	1.22546874179	47.79	8.95	4.88	42.61	4.07	47.65	0	0	7.35281245075	6.6739860262
Golf-HammockBeachResort150.xml	330	3.26	0.0	45.79	45.79	6.52	11.26	0.0	14.91	0.0	0.0	61.95	100.0	1.65289256198	32.56	48.48	10.65	21.55	37.83	29.14	0	3	4.04040404039	5.70604166974
GolfLifeTips-2008GolfIronsReview751.xml	335	0.0	0.0	99.67	99.67	0.0	0.0	0.0	0.0	3.95	0.0	94.34	100.0	0.267320115839	70.9	18.21	13.25	57.31	4.96	23.94	0	0	1.96034751615	5.96553750426
Aramistech-AsusEeepc1005HAReview559.xml	476	10.17	0.0	34.83	34.83	0.0	0.0	0.0	13.54	0.15	4.76	75.06	100.0	0.441353011792	73.55	70.15	51.22	22.22	18.93	7.28	0	1	0.485488312973	8.33360231541
Alecmuffett-ITFuturologyWhatCouldHappenToTheWebBy2012423.xml	2353	3.8	0.0	95.86	95.86	0.0	0.0	0.0	0.0	1.37	14.28	83.43	100.0	0.198677565997	96.94	7.72	6.94	89.93	0.78	0.91	0	1	0.0415416728904	10.6816979257
MySQLConference-MySQLConf09KajArnTheGreatOpenCloudShootout521.xml	3028	0.74	5.68	84.82	84.82	0.6	0.0	0.0	0.0	0.2	78.53	15.52	100.0	0.158145289495	93.78	10.63	8.18	85.56	2.45	3.69	0	5	0.0425356295885	7.54084414393
Adobedreamer-CleaningUpYourCode369.xml	311	0.0	10.68	84.03	84.03	0.0	0.0	0.0	0.0	10.73	5.16	75.77	100.0	4.03221637492	94.28	40.93	35.92	57.93	5.01	0.59	0	0	0.620340980759	3.76673632946
Slmader-Day6DontRushIt954.xml	42	0.0	0.0	0.0	0.0	0.0	97.48	0.0	0.0	0.0	0.0	97.48	100.0	0.0	6.25	0.0	0.0	3.57	0.0	0.0	1	1	5.66893424036	0.0
Aramistech-WirelessNForYourMacMini850.xml	583	0.0	25.79	53.27	53.27	0.15	15.86	0.0	18.38	0.0	4.79	70.84	100.0	0.353056439014	85.37	47.27	40.55	44.72	6.72	7.78	0	1	0.411899178849	8.55775929405
OSCON-NatTorkingtonSpawningTheNextGenerationOfHackers479.xml	1184	1.91	0.0	93.79	93.79	1.23	0.0	0.0	0.0	2.86	7.58	85.3	100.0	0.107001004383	93.97	16.21	13.77	80.12	2.44	2.82	0	0	0.29246941198	6.45201804701
Xtensivearts-xtensiveArtsAndroidVideoTutorialSeriesEpisode1953.xml	654	0.0	9.53	56.59	56.59	2.26	14.64	0.0	0.0	1.88	3.11	82.51	100.0	0.818299993454	59.12	15.99	11.19	47.93	4.8	1.69	0	0	0.257179997942	8.74851173897
Redmonk-MonitoringPanelAtBarcampESM08ITManagementPodcast03647.xml	1894	2.66	3.25	0.0	0.0	3.02	41.76	0.0	26.59	0.0	0.0	43.04	100.0	0.0919928323643	1.3	83.59	1.3	0.0	82.29	0.0	0	3	0.0250889542813	3.706967497
OSGUI-ati846.xml	341	17.16	36.65	0.0	0.0	0.0	43.36	0.0	0.0	0.0	0.0	95.08	100.0	0.0	0.3	72.99	0.0	0.15	72.99	26.56	0	1	1.89196859332	7.83315845318
Redmonk-ScottHebnerAtRSDC2008RationalTeamConcertJazzMovingTow636.xml	607	0.0	0.0	99.98	99.98	0.0	0.0	0.0	0.0	0.0	14.45	85.49	100.0	0.43425277311	90.64	41.42	36.91	53.39	4.5	4.52	1	2	0.0542815966389	2.36822663209
CTR-GaryVaynerchukAtTechCocktail807.xml	991	6.54	0.0	54.9	54.9	0.82	9.1	0.0	0.0	0.27	6.19	85.49	100.0	0.285108865766	24.08	98.77	23.92	0.11	74.85	0.92	0	1	0.346203622715	3.80103809332
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml	5672	5.22	4.14	41.13	41.13	0.24	4.85	0.0	52.53	0.0	0.0	2.28	100.0	0.0223799984483	54.59	12.97	11.42	43.15	1.55	1.48	0	2	0.00466249967673	3.21523723424
Xtensivearts-Episode9ListsItemClicks387.xml	1264	0.64	0.0	91.03	91.03	1.17	2.87	0.0	0.0	1.19	12.72	79.34	100.0	0.66971438872	96.13	11.05	8.79	87.2	2.26	1.06	0	0	0.0500721038295	5.83573937888
Aramistech-ZuneOrIpod123.xml	411	0.0	0.0	0.0	0.0	0.0	3.26	0.0	0.0	16.23	0.0	78.54	100.0	0.11839854133	86.87	41.7	35.71	50.68	5.99	3.0	0	1	0.35519562399	7.21562629518
Aramistech-3TipsForYoutubeAndYourBlog218.xml	456	0.0	0.0	0.0	0.0	0.91	53.25	0.0	0.0	1.85	0.0	91.07	100.0	0.0961834410588	91.38	27.98	24.72	66.49	3.26	4.78	0	0	1.10610957218	8.8500291455
Ansmtug-VMwareManagementWithPowerShell173.xml	4896	1.81	3.38	57.48	57.48	0.93	0.48	0.0	0.22	0.0	0.0	61.06	100.0	0.278255024777	66.98	16.21	12.69	54.26	3.52	0.94	0	2	0.0362941336665	5.20889761855
Nathank001-developersIntroductionToAndroidPt2871.xml	496	0.0	0.0	0.0	0.0	0.0	99.63	0.0	0.0	0.0	0.0	99.63	100.0	0.0	99.4	6.01	5.89	93.47	0.12	0.18	0	0	0.365829864724	2.6362869679
Adobedreamer-WhatIsMySQL343.xml	251	87.6	0.0	0.0	0.0	0.0	9.86	0.0	0.0	0.0	0.0	96.06	100.0	0.0	53.57	20.84	18.52	34.59	2.32	0.19	0	0	0.317455278488	7.58858699049
Acquia-Acquia2MinVideoEnterprise20LaunchpadRound2383.xml	134	0.0	0.0	0.0	0.0	0.0	99.24	0.0	0.0	0.0	0.0	99.24	100.0	0.0	99.32	14.25	14.08	83.8	0.17	0.38	0	0	0.556916907997	0.0
Adobedreamer-HowToCreateAnEmailLink283.xml	108	37.21	0.0	21.05	21.05	0.0	12.13	0.0	0.0	0.0	0.0	76.21	100.0	0.0	84.25	47.31	33.57	49.45	13.75	1.66	0	0	5.14403292181	1.46859246465
Followsound-CMCAdvert735.xml	60	38.82	0.0	0.0	0.0	0.0	0.0	0.0	25.92	0.0	0.0	43.03	100.0	5.55555555555	35.17	58.33	12.02	20.47	46.31	17.37	0	0	38.8888888888	7.8639951801
Aramistech-RegistryCleanerFix597.xml	493	77.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.94	0.0	89.79	100.0	0.123431900563	55.19	41.89	34.87	19.8	7.02	32.33	0	2	0.4525836354	8.66771161605
Aramistech-ChoosingTheRightMP3Player813.xml	1699	0.0	0.0	0.0	0.0	2.54	55.07	0.0	0.0	0.0	0.0	65.64	100.0	0.0173214101984	69.63	98.58	69.32	0.23	29.27	0.07	1	2	0.010392846119	3.04230130072
Etech-ETech09TimOReillyTheOReillyRadar431.xml	2618	0.0	0.0	97.96	97.96	0.4	0.0	0.0	0.0	0.5	76.49	19.95	100.0	0.226147824225	97.81	11.38	10.13	87.63	1.25	0.9	0	3	0.183836295821	7.38672372151
Jake-ClassicLogonInWindowsXP958.xml	86	0.0	0.0	0.0	0.0	0.0	31.08	0.0	0.0	0.0	0.0	66.27	100.0	0.0	85.97	29.88	20.75	63.48	9.13	0.59	0	0	1.35208220659	0.0
Adobedreamer-CreatingNewPages952.xml	166	0.0	0.0	0.0	0.0	0.0	96.71	0.0	17.86	0.0	0.0	78.86	100.0	0.362897372623	35.73	11.02	10.7	24.34	0.33	0.12	0	0	3.26607635361	5.89777528536
Remove-DrivingThe2010FordFlexEcoBoost227.xml	204	0.0	0.0	76.9	76.9	3.6	0.0	0.0	0.0	0.0	0.0	77.51	100.0	4.08496732026	6.35	54.07	2.23	3.72	51.84	35.54	0	0	0.480584390619	7.4608830601
Gov2events-ThePlatformForChangeTimOReillyOnGov20482.xml	238	0.0	0.0	0.0	0.0	0.0	16.83	0.0	0.0	0.0	8.29	88.8	100.0	0.353082409434	88.1	25.84	20.77	66.92	5.07	1.56	0	1	0.353082409434	6.4063615292
Adobedreamer-XMLBasics582.xml	357	5.21	17.26	64.89	64.89	1.92	0.0	0.0	0.0	0.0	3.18	82.86	100.0	3.13851030608	11.91	4.37	4.24	7.67	0.13	0.03	0	0	0.863090334174	3.61648872494
Adobedreamer-TheStructureOfXMLCode806.xml	362	1.25	0.0	55.34	55.34	3.73	5.27	0.0	0.0	0.0	0.0	86.59	100.0	3.12872012453	22.42	6.13	4.49	17.48	1.65	1.09	0	0	0.53417172858	2.28436283083
Justinkahn-Love20AtThe140CharactersConferenceDay2978.xml	711	11.87	0.0	0.0	0.0	4.54	30.17	0.0	0.0	0.0	0.0	67.9	100.0	0.158252575066	71.52	54.82	29.02	42.34	25.81	2.56	0	0	0.0197815718833	0.0
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml	4334	3.69	1.82	79.8	79.8	1.9	1.29	0.0	0.0	0.05	30.02	57.39	100.0	0.387040664719	85.35	23.85	14.78	70.53	9.07	5.56	0	3	0.0574971001232	7.31771228507
Alexodam-NameCompetition565.xml	48	80.75	0.0	0.0	0.0	0.0	0.0	0.0	33.69	0.0	0.0	46.96	100.0	8.68055555556	40.25	79.58	23.23	14.62	56.35	1.63	0	1	13.0208333333	3.40798983077
Aramistech-FlipVideoCamcorderRecordYourself153.xml	607	0.0	0.0	28.75	28.75	0.0	0.0	0.0	0.0	32.65	3.71	59.56	100.0	0.217126386555	88.14	29.65	24.52	63.48	5.14	6.65	0	3	0.597097563028	8.45861027002
Techpodcasts-CES2008OptimusMaximusKeyboard176.xml	264	0.0	0.0	70.69	70.69	2.13	0.0	0.0	4.31	0.0	0.0	67.38	100.0	3.4435261708	70.99	31.44	15.68	55.12	15.76	12.91	0	0	0.573921028466	7.91722206161
Gov2events-Web2ExpoSF09Gov2ExpoClayJohnsonTowardsAMoreOpenUnionW639.xml	3711	4.78	0.61	85.46	85.46	0.51	2.58	0.0	0.0	15.05	58.48	19.68	100.0	0.280288575241	95.13	16.68	13.37	81.73	3.31	1.52	0	3	0.129978380747	9.52196352634
Arneby-GPSkollseTomTomOchGarminVren2009912.xml	152	70.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.97	100.0	0.865650969526	85.36	36.25	29.58	54.85	6.67	5.61	0	1	1.73130193906	3.23370297886
Web2Expo-Web20ExpoNYJasonFried37signalsHighOrderBit731.xml	939	0.0	0.0	89.77	89.77	1.22	3.28	0.0	0.0	0.16	6.45	86.99	100.0	1.34963327401	93.37	20.09	15.51	77.7	4.57	1.51	0	3	0.27219494602	6.33016600825
Redmonk-Pulse09Day01JohnWillis859.xml	372	0.0	0.0	99.88	99.88	0.0	0.0	0.0	0.0	0.0	12.06	85.73	100.0	1.30072840791	1.03	88.74	0.59	0.29	88.15	10.57	0	0	0.0722626893282	0.0
Aramistech-WatchNetflixOnYourTVAndInYourCar936.xml	616	60.83	0.0	35.99	35.99	0.0	0.0	0.0	0.0	55.14	0.0	41.44	100.0	0.237181649519	74.69	65.83	46.95	27.66	18.88	6.28	0	3	0.421656265812	8.06297333482
Indicthreads-ApacheAxis2WebServicesForHumanBeings960.xml	3839	5.36	11.44	62.27	62.27	1.19	4.26	0.0	0.0	3.56	40.86	47.0	100.0	0.162166699089	89.77	79.31	69.93	19.83	9.39	0.77	0	0	0.0189986090983	5.30107634758
Aramistech-NeedForSpeedUndergroundProfileInVista117.xml	193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.96	0.0	0.0	78.13	100.0	0.268463582915	76.62	28.34	19.93	56.41	8.41	14.68	0	0	0.268463582915	0.0
Enterprisey-SE14SAPTechEd08LasVegasDemoJamBackstage423.xml	490	0.0	14.6	74.39	74.39	0.0	0.0	0.0	0.0	1.73	0.0	85.3	100.0	1.33277800916	79.49	50.45	35.39	43.92	15.06	5.28	0	1	0.291545189504	6.98658091114
10zenmonkeys-DearInternetImSorry675.xml	179	0.0	0.0	0.0	0.0	0.5	84.59	0.0	0.0	0.5	0.0	84.59	100.0	0.312100121719	25.41	55.31	13.33	11.29	41.98	31.84	0	1	3.43310133891	7.36114001912
Adobedreamer-using_mysql_admin852.xml	549	3.31	10.71	58.97	58.97	1.18	0.0	0.0	0.0	0.0	0.0	76.65	100.0	2.95287673233	16.71	9.23	8.01	8.49	1.23	0.08	0	0	0.530854244015	3.89838553204
Redmonk-JeffHammerbacherOnHadoopCloudera613.xml	1132	0.0	0.0	99.78	99.78	0.0	0.0	0.0	0.0	0.0	17.62	81.64	100.0	0.210703092809	60.62	27.21	17.46	43.0	9.75	29.43	0	0	0.0234114547566	4.22661495647
Docnormal-CamiKaosStrangeLoveEpisode074AfterhoursWithJustinKistn861.xml	4033	0.53	1.4	95.53	95.53	0.14	0.0	0.0	0.0	1.56	94.17	0.0	100.0	0.319088324694	91.48	19.39	15.39	76.05	4.0	4.52	0	0	0.00676295100506	3.21021497119
Cmatthieu-73sorgHamBrief30122.xml	553	0.0	0.0	90.52	90.52	0.0	0.0	0.0	0.0	0.52	2.95	84.56	100.0	1.83120836863	89.35	33.35	25.39	63.86	7.96	2.36	0	2	0.490502241595	9.18984624524
Aramistech-LCDOrPlasma881.xml	324	0.0	0.0	0.0	0.0	1.58	86.22	0.0	0.0	1.58	0.0	86.22	100.0	0.0952598689225	85.16	50.99	43.53	41.25	7.46	6.71	0	1	0.571559213534	7.27020174056
Daanbrg-TheWindowJune14th2009787.xml	4187	3.08	3.15	62.06	62.06	2.47	1.64	0.0	2.97	0.0	0.0	67.55	100.0	0.377617460848	78.34	41.76	23.59	54.75	18.18	3.4	0	0	0.0867037070227	3.45545511485
Techpodcasts-CES2009Roland226.xml	428	0.0	0.0	64.48	64.48	2.48	17.71	0.0	38.79	0.0	0.0	42.82	100.0	1.41933793344	51.41	44.39	18.36	32.79	26.03	22.42	0	0	0.163769761551	8.4374076303
Aramistech-ChoosingTheRightMonitor697.xml	767	0.0	0.0	0.0	0.0	0.0	48.67	0.0	0.0	3.28	0.0	95.53	100.0	0.050995344125	53.99	95.08	53.31	0.4	41.78	0.17	0	1	0.169984480417	5.47657170358
Web2Expo-Web2ExpoSF09WillWrightAConversationWithWillWright656.xml	1774	0.0	0.0	98.73	98.73	0.16	0.0	0.0	0.0	0.26	34.74	63.31	100.0	0.187475612282	93.09	15.68	13.65	79.38	2.03	4.78	0	0	0.136634768274	5.05437998861
Aramistech-RemoteAccessAnywhereFREEOnTheIphonePART2475.xml	488	0.0	1.92	63.78	63.78	3.25	16.16	0.0	0.0	0.0	0.0	84.33	100.0	0.965802203709	80.7	30.43	24.42	56.09	6.01	12.66	0	1	0.629871002418	8.00037859662
VIShots-CorowaresCorobot278.xml	188	0.0	0.0	0.0	0.0	3.33	81.52	0.0	0.0	0.0	0.0	84.85	100.0	0.0	12.12	93.14	10.67	1.12	82.47	4.67	0	2	1.41466727026	4.26150091954
Avelx-AdvancedParticleSimulationUsingFieldsAndDeflectionPanel702.xml	2216	3.54	3.6	59.84	59.84	3.85	0.46	0.0	0.11	0.0	0.0	72.52	100.0	0.8227006738	70.08	38.71	16.18	53.86	22.53	7.35	0	0	0.0305458170965	3.09047779901
Albarra-activity2_1946.xml	363	17.61	0.0	22.5	22.5	15.8	0.0	0.0	0.79	0.0	0.0	59.74	100.0	2.65616343753	51.17	49.83	14.33	36.7	35.51	13.03	0	0	0.379451919647	2.55306376978
Avelx-ParticleMotionPanelInBlender645.xml	1747	1.81	1.2	74.89	74.89	4.38	0.72	0.0	0.28	0.0	0.0	79.66	100.0	1.17627438189	78.88	30.56	15.93	62.96	14.63	6.39	0	1	0.0524244849868	1.52526740115
Flashtuts-CreatingATimer945.xml	392	19.73	0.0	55.46	55.46	2.27	7.51	0.0	0.0	0.0	0.0	81.66	100.0	2.79831320283	77.95	21.86	11.51	66.4	10.35	11.36	0	0	0.520616409829	2.12958987397
Albarra-QuranPart2675.xml	595	7.92	4.09	58.33	58.33	4.48	0.0	0.0	9.68	0.0	0.0	60.92	100.0	2.76816608997	35.05	61.48	23.14	11.81	38.34	26.44	0	0	0.423698891321	3.95610630418
Avelx-LearningMulitriesAndModifiers451.xml	1087	5.74	0.0	85.91	85.91	0.8	0.0	0.0	0.0	0.15	9.5	79.09	100.0	1.36259499022	83.96	20.63	11.5	72.46	9.14	6.73	0	1	0.304679625143	5.47249964893
Avelx-OpeningTheSourceFiles793.xml	224	99.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	97.4	100.0	0.199298469388	98.1	11.16	10.04	87.37	1.12	0.62	0	1	1.19579081633	9.17228328632
Adobedreamer-CoveredInTisCourse132.xml	193	99.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.94	100.0	0.536927165829	97.03	56.58	54.59	42.16	1.99	0.38	0	0	0.268463582915	0.0
Avelx-LearnTheSettingsOfTheSoftbodySimulation429.xml	709	3.83	2.5	83.16	83.16	0.96	0.0	0.0	0.0	0.39	4.59	81.97	100.0	1.83018653977	83.89	23.84	13.74	70.15	10.09	5.86	0	0	0.0397866639082	0.888888888889
CherylColan-MacBasicsTheDesktop885.xml	339	0.0	0.0	0.0	0.0	6.88	0.0	0.0	8.11	0.0	0.0	0.0	100.0	0.0	9.65	95.99	6.38	3.11	89.6	0.34	0	0	0.174032596305	4.33643325893
Albarra-Problem1234514.xml	253	0.0	0.0	0.0	0.0	9.31	16.08	0.0	0.0	0.0	0.0	25.39	100.0	0.0	42.49	37.75	37.73	4.31	0.02	0.0	0	0	0.312456060866	6.0949275918
Adobedreamer-DreamweaverViewOptions911.xml	163	0.0	0.0	99.47	99.47	0.0	0.0	0.0	0.0	0.0	15.5	81.98	100.0	13.9260039896	91.08	79.57	71.54	19.26	8.03	0.0	0	0	3.76378486206	2.85804465942
Crashsolo-OneMinuteMyceliumRunning508.xml	82	0.0	0.0	0.0	0.0	0.0	91.17	0.0	0.0	0.0	0.0	91.17	100.0	0.0	87.9	20.85	17.62	68.98	3.23	4.31	0	1	4.46162998216	7.25611192808
Adobedreamer-HTMLTutorial576.xml	2826	1.41	1.31	83.57	83.57	1.99	0.44	0.0	8.79	0.85	3.35	71.01	100.0	0.514632852657	87.79	56.38	45.76	41.97	10.63	1.55	0	1	0.0463294782197	7.6572282882
Albarra-Problem12322851.xml	381	0.0	0.0	72.29	72.29	0.29	0.0	0.0	0.0	0.0	0.0	56.98	100.0	14.9489187867	95.9	82.57	82.47	13.1	0.1	0.0	0	0	0.137778053334	1.01625159666
Adobefireworks-BlurDodgeAndSharpen840.xml	205	12.92	9.45	34.58	34.58	3.04	9.6	0.0	0.0	0.0	0.0	71.93	100.0	1.90362879239	76.0	59.61	39.9	35.57	19.71	4.09	0	0	0.713860797146	0.53649190275
Flashtuts-RenderingARealisticCar888.xml	2283	6.45	8.41	30.64	30.64	7.85	0.5	0.0	0.4	0.0	0.0	53.26	100.0	0.604364200228	55.3	55.67	18.95	36.31	36.72	7.7	0	1	0.0191861650866	5.70091974296
HowardRheingold-Attention110.xml	301	55.42	0.0	26.6	26.6	0.65	0.0	0.0	0.0	0.0	0.0	81.16	100.0	0.331122173045	95.45	25.28	22.09	73.36	3.19	0.76	0	0	1.32448869218	9.40569890366
Lizbdavis-FiguringOutFlock446.xml	421	0.0	0.0	0.0	0.0	0.0	99.72	0.0	0.0	0.0	0.0	99.72	100.0	0.0	99.02	6.41	5.94	93.09	0.48	0.5	0	0	0.507783187862	4.52084752102
Avelx-AbsolutePaths428.xml	635	12.82	6.65	66.18	66.18	2.38	1.91	0.0	0.0	0.99	4.73	80.06	100.0	1.612003224	89.87	26.08	19.97	69.74	6.11	3.85	0	2	0.322400644802	7.76858987261
Albarra-MeanValueTheorem1456.xml	357	7.93	0.0	61.91	61.91	4.87	4.9	0.0	2.78	0.0	0.0	74.13	100.0	4.78622821678	20.83	39.08	5.02	15.54	34.06	41.72	0	0	0.235388272956	4.46484899816
Avelx-WhatDoTheWindowTypesDoAndWhenWillYouNeedThem260.xml	383	42.83	0.0	54.03	54.03	1.19	0.0	0.0	0.0	0.0	0.0	94.7	100.0	0.340857187655	91.55	22.56	17.53	73.7	5.03	3.3	0	0	1.0907430005	3.76131825919
Albarra-whs2_1932.xml	502	0.0	0.0	0.0	0.0	3.81	52.65	0.0	0.0	0.22	0.0	88.06	100.0	0.119045729433	50.58	37.09	12.12	38.27	24.97	24.04	0	0	0.595228647163	1.75073670611
AlanTaylor925-FalklandsWarRemembrance209.xml	589	2.31	0.0	0.0	0.0	0.66	28.41	0.0	23.93	0.0	0.0	9.82	100.0	0.172950037616	46.89	59.35	22.7	24.19	36.65	5.1	0	4	1.90245041379	4.71612104314
Albarra-3_4637.xml	354	7.17	0.0	74.45	74.45	1.3	0.0	0.0	0.49	0.0	0.0	77.33	100.0	4.5485013885	25.41	39.75	5.88	19.38	33.87	40.48	0	0	0.0	0.0
Avelx-FlashSnowAnimationInActionscript346.xml	1603	6.83	7.6	58.65	58.65	3.76	4.63	0.0	0.0	0.15	0.35	83.28	100.0	0.665470894598	85.09	32.94	23.46	61.55	9.49	5.37	0	3	0.237390202167	7.73085436185
Adobefireworks-ImageMasks896.xml	231	0.0	30.91	52.73	52.73	0.0	0.0	0.0	0.0	0.0	0.0	92.39	100.0	0.0	93.09	54.5	48.56	44.06	5.95	0.96	0	0	0.562208354416	3.03627530375
Avelx-GetURLActionInsideOfActionscript20974.xml	130	0.0	0.0	0.0	0.0	6.1	86.52	0.0	0.0	0.0	0.0	92.62	100.0	0.0	88.15	15.62	12.84	74.56	2.78	8.29	0	0	4.14201183432	7.56923654184
Adobefireworks-BrushPreserve315.xml	60	77.63	0.0	0.0	0.0	15.0	0.0	0.0	6.18	0.0	0.0	82.28	100.0	5.55555555555	92.24	59.5	54.19	36.17	5.31	0.83	0	0	2.77777777778	0.0
Avelx-UnderstandingTheAxis502.xml	352	90.16	0.0	0.0	0.0	0.0	6.66	0.0	0.0	0.0	0.0	94.24	100.0	0.0807076446281	85.76	22.53	15.65	70.11	6.88	6.73	0	0	0.564953512398	3.06549106439
Adobedreamer-CodeToolbar161.xml	682	0.83	0.0	84.49	84.49	0.49	5.33	0.0	0.0	1.42	6.7	79.58	100.0	2.57995717271	90.33	43.68	34.65	55.4	9.03	0.53	0	0	0.10749821553	3.5077639695
Adobedreamer-ConstructionOfABasicWebsite690.xml	2267	0.19	2.92	87.73	87.73	0.32	0.0	0.0	0.0	2.74	40.51	45.92	100.0	1.05656638496	79.49	62.72	44.0	35.44	18.72	1.76	0	1	0.1517719669	8.00030107157
Avelx-LearnThe3DVideoPortMenus929.xml	1903	6.07	5.63	72.98	72.98	2.36	2.88	0.0	0.0	0.24	4.96	79.91	100.0	0.764895652491	84.89	24.07	14.05	70.78	10.02	5.07	0	0	0.113215601994	3.81987191252
Albarra-QuranPart5845.xml	421	0.0	24.58	10.01	10.01	4.19	22.27	0.0	0.0	0.0	0.0	81.37	100.0	0.902725667311	26.51	30.07	13.19	13.07	16.88	18.52	0	1	1.29766814676	4.58898787891
Avelx-CursorFollowEffect951.xml	354	0.0	0.0	53.88	53.88	4.32	30.14	0.0	1.46	0.0	0.0	81.76	100.0	1.11717577963	27.18	4.66	3.97	22.9	0.69	0.52	0	0	0.638386159788	7.746200287
Adobefireworks-FireworksSmartWebIntergration409.xml	1293	11.53	1.62	75.79	75.79	1.5	0.0	0.0	0.0	1.64	1.15	83.17	100.0	1.14842907463	80.64	28.91	17.67	62.94	11.24	8.04	0	0	0.179442042912	3.69957768741
Adventcalendar-December15th618.xml	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.5	100.0	0.0	79.91	24.67	13.74	65.23	10.93	1.6	0	1	13.8888888889	7.50039428809
MrSal-AccessingEdlineAndGradequickIntro430.xml	259	2.67	0.0	83.56	83.56	5.02	0.0	0.0	0.0	0.48	2.69	84.39	100.0	1.63980858961	88.33	52.66	43.54	44.27	9.12	2.37	0	0	1.04351455703	7.93115309848
Awakenedvoice-DrupalCCKAndViewsTutorial767.xml	1793	11.43	21.16	54.19	54.19	2.42	0.75	0.0	0.0	0.75	3.35	84.65	100.0	0.314167166172	88.9	16.3	10.14	78.65	6.17	4.71	0	1	0.121312074066	3.71013611347
Avelx-LoadingExternalXMLDataToATextFeild495.xml	1610	5.32	3.98	74.84	74.84	1.97	0.81	0.0	2.08	0.0	3.03	79.56	100.0	0.632691639981	89.15	30.94	24.7	64.39	6.24	4.56	0	1	0.185178040971	7.20515014847
Adobedreamer-Introduction127.xml	69	83.91	0.0	0.0	0.0	12.12	0.0	0.0	0.0	0.0	0.0	92.03	100.0	0.0	89.91	53.77	45.03	42.82	8.74	0.52	0	0	2.10039907583	0.0
Avelx-ShadersAndMirrorTransparencyAndSSSPanels686.xml	1722	0.0	8.92	83.02	83.02	0.72	1.94	0.0	0.0	0.0	16.52	72.73	100.0	0.704822876998	84.45	22.53	14.14	70.21	8.39	7.14	0	1	0.11803253921	6.13177434479
